photo_filename,width,height,class,xmin,ymin,xmax,ymax
miami_1687296102191253520_20180107.jpg,1080,1080,MSC Cruises,132,634,300,697
sf_1267189946333629662_20160607.jpg,750,750,MSNBC,541,632,678,689
chicago_1221118970096662316_20160404.jpg,1080,1080,MTV,709,101,825,184
houston_1590991293093182221_20170828.jpg,640,640,MTV,0,94,106,161
la_1252495823152616184_20160517.jpg,1080,867,MTV,604,73,780,196
la_2017_1510276047910874825_20170508.jpg,750,937,MTV,0,408,118,491
la_2017_1578953253796963510_20170811.jpg,750,750,MTV,396,50,501,135
miami_1436464206785564897_20170126.jpg,640,640,MTV,142,92,224,142
miami_1816446134349396462_20180705.jpg,1080,934,MTV,892,558,952,629
charlotte_1787003014880538291_20180525.jpg,1080,1080,Mac Tools,290,146,404,213
houston_1716315224888221676_20180216.jpg,1080,1080,Mac Tools,95,74,462,238
chicago_1566975091613481179_20170725.jpg,1080,1350,MacBook,461,1039,541,1135
miami_1743299228442093140_20180326.jpg,1080,1350,MacBook,610,745,667,814
sf_1341721189135188728_20160918.jpg,1080,1080,MacBook,308,296,377,376
la_1317095641914256981_20160815.jpg,750,750,Macquarie Group,488,362,541,414
charlotte_1103250675639444340_20151025.jpg,750,750,Macy's,452,202,514,280
charlotte_1284123803815641713_20160630.jpg,612,612,Macy's,189,489,234,525
chicago_1280855594445817689_20160626.jpg,1080,1349,Macy's,309,876,379,962
chicago_1285478292048495299_20160702.jpg,640,640,Macy's,210,439,257,495
chicago_1746670849475543921_20180330.jpg,1080,1080,Macy's,513,543,675,600
houston_1199676440311705678_20160306.jpg,1080,1202,Macy's,309,1076,405,1182
houston_1420662400642162414_20170105.jpg,1080,784,Macy's,64,121,352,489
la_1201283794989673531_20160308.jpg,640,640,Macy's,277,79,319,120
la_1347163992505751879_20160925.jpg,640,640,Macy's,217,0,351,35
miami_1679399292081447282_20171228.jpg,1080,1080,Macy's,240,287,309,362
miami_1851644852862038006_20180822.jpg,1080,1080,Macy's,184,24,565,141
phoenix_1894775257575818135_20181021.jpg,640,500,Macy's,186,106,224,145
chicago_1378912091326736364_20161108.jpg,1080,1080,Magnolia High School,426,126,502,206
london_1821292694515609231_20180711.jpg,1080,1350,Magnum,0,658,275,993
miami_1824305939466328956_20180715.jpg,1080,1343,Magnum,353,7,502,171
sf_1766032753599740600_20180426.jpg,1080,721,Magnum Photos,883,20,1052,95
miami_1703290112416546763_20180129.jpg,1080,814,Major League Soccer,577,32,718,177
miami_1381976730789350555_20161112.jpg,1080,1349,Make-A-Wish Foundation,224,124,842,287
phoenix_1115546454940840101_20151111.jpg,1080,1080,Makita,323,1,508,55
london_1886846784756591045_20181010.jpg,1080,1080,Malaysia Airlines,577,100,763,257
houston_1565669326791217336_20170724.jpg,1080,1350,Maltesers,903,759,1007,908
la_1213607307237306946_20160325.jpg,1080,1080,Manchester United F.C.,652,489,760,588
london_1857237306107163584_20180830.jpg,1080,1080,Manchester United F.C.,438,896,656,1080
sf_1400554763267064743_20161208.jpg,1080,810,Manchester United F.C.,770,704,858,809
chicago_1411678174596727877_20161223.jpg,640,366,Mansfield State High School,36,4,569,336
houston_1276189320868605155_20160619.jpg,1080,1080,Manvel High School,0,486,57,593
phoenix_1271196236497947669_20160612.jpg,1080,810,Marathon Sports,718,615,844,658
london_1850561221322294937_20180821.jpg,640,640,Marian Catholic High School,141,430,256,535
phoenix_1871980049576256628_20180919.jpg,750,937,Marian Catholic High School,340,784,404,851
charlotte_1296840798377338717_20160718.jpg,1080,1080,Marlboro,209,143,346,226
sf_1315433485888899888_20160812.jpg,1080,810,Marriott International,39,56,316,352
london_1633485747535546418_20171025.jpg,1080,1080,Marshall Amplification,604,330,727,411
houston_1731320712696061554_20180309.jpg,1080,1080,Martell,761,966,884,1035
la_1365243004646672746_20161020.jpg,1080,1080,Marvel Studios,456,453,666,510
phoenix_1733278514894653362_20180312.jpg,1080,1080,Marvel Studios,447,787,641,844
miami_1352277670939069136_20161002.jpg,750,869,Mary Kay,0,520,112,568
miami_1581549390702913691_20170815.jpg,1080,1080,Mary Kay,2,4,1064,177
miami_1587140686964520826_20170822.jpg,1080,1148,Mary Kay,19,5,1071,176
london_1840542524712860855_20180807.jpg,1080,614,Marylebone Cricket Club,273,126,411,302
miami_1530709627501826641_20170605.jpg,1080,1349,Maserati,680,484,730,561
miami_1754030130715238871_20180409.jpg,1080,1350,Maserati,529,514,655,677
sf_1407881363343852151_20161218.jpg,1080,1080,Matalan,30,73,750,247
miami_1602088702564967861_20170912.jpg,1080,1350,Maui and Sons,217,753,392,926
la_2017_1664300655568219231_20171207.jpg,750,495,Maxim,486,416,736,481
charlotte_1136394351084007438_20151209.jpg,1080,1080,Maybach Music Group,455,913,514,982
la_2017_1477140752021619528_20170323.jpg,1080,1080,Maybach Music Group,905,47,996,144
miami_1460415201937238422_20170228.jpg,1080,1080,Maybach Music Group,480,983,549,1050
miami_1474270984378667726_20170319.jpg,1080,1080,Maybach Music Group,239,591,280,633
la_1100220131941102405_20151020.jpg,1080,1080,Mayweather Promotions,347,298,664,534
la_1137847430727133387_20151211.jpg,750,750,Mayweather Promotions,384,70,507,177
la_2017_1483364100183510666_20170401.jpg,1080,1080,Mayweather Promotions,203,0,500,75
miami_1207461545663257635_20160316.jpg,1080,1080,Mayweather Promotions,133,66,455,214
chicago_1330619763793204902_20160902.jpg,1080,1080,Mazda,220,416,284,502
chicago_1097553084289762301_20151017.jpg,1080,1202,McDonald's,607,109,934,303
chicago_1282793041459758914_20160628.jpg,1080,1080,McDonald's,72,1016,133,1073
chicago_1676213174159161515_20171223.jpg,1080,1350,McDonald's,614,386,673,458
london_1729460154691743710_20180307.jpg,1080,606,McDonald's,575,461,631,534
miami_1350226991500312647_20160929.jpg,1080,1080,McDonald's,788,644,935,741
miami_1837950778306711497_20180803.jpg,1080,1080,McDonald's,213,15,341,143
phoenix_1204494203618913920_20160312.jpg,1080,1080,McDonald's,33,268,128,327
sf_1173642509684059367_20160130.jpg,1080,1080,McDonald's,958,493,1035,572
sf_1418210310589866999_20170101.jpg,640,640,McDonald's,167,222,230,282
chicago_1346525349625821002_20160924.jpg,1080,897,McKinnon Secondary College,0,40,1056,850
sf_1511929356103893905_20170510.jpg,1080,810,McKinnon Secondary College,54,19,1057,775
houston_1494761443815735805_20170417.jpg,1080,1080,McLaren Automotive,638,504,805,567
houston_1473357783634450173_20170318.jpg,1080,1349,McNeil High School,506,178,722,281
la_2017_1547631118760433366_20170629.jpg,1080,1080,MedMen,244,524,319,641
chicago_1509934870096750060_20170508.jpg,640,444,Mediaset,513,359,591,424
houston_1748725320556618075_20180402.jpg,1080,720,Mercedes AMG Petronas F1 Team,735,307,911,363
houston_1780780055431987628_20180516.jpg,1080,1080,Mercedes AMG Petronas F1 Team,592,454,749,516
miami_1910887590744258488_20181112.jpg,1080,719,Mercury Marine,888,442,962,480
london_1871752596914614808_20180919.jpg,1080,1080,Metroline,548,388,630,478
chicago_1534569286163699594_20170611.jpg,1080,1080,Mexican Football Federation,0,276,457,799
houston_1245735856048856519_20160508.jpg,1080,608,Mexican Football Federation,616,448,739,606
houston_1134514808340772658_20151207.jpg,1080,1080,Mexican Red Cross,215,420,351,560
la_1789980370819001252_20180529.jpg,1080,1080,Mexico national football team,345,537,413,606
miami_1451015741020368226_20170215.jpg,1080,1080,Miami Dade College,623,317,841,414
miami_1752376125621090869_20180407.jpg,1080,736,Miami Dade College,674,73,714,112
miami_1915421563258076109_20181118.jpg,1080,1080,Miami Dade College,288,194,534,261
cleveland_1124852640769463551_20151123.jpg,1080,1350,Miami Heat,728,317,860,451
miami_1397677486033414547_20161204.jpg,1080,1080,Miami Heat,427,253,482,324
miami_1464113955126891129_20170305.jpg,1080,1080,Miami Heat,820,451,933,573
miami_1469947664585904058_20170314.jpg,1080,809,Miami Heat,678,306,749,385
miami_1728766339870195700_20180306.jpg,750,750,Miami Heat,589,92,693,279
miami_926225724048188493_20150222.jpg,640,640,Miami Heat,92,505,136,562
houston_1229751375054699019_20160416.jpg,1080,1080,Miami Marlins,293,263,719,708
miami_1090101351328790647_20151006.jpg,480,480,Miami Marlins,110,19,176,90
miami_1316305319983177343_20160814.jpg,1080,810,Miami Marlins,531,59,616,138
miami_1347139261706823162_20160925.jpg,1080,1349,Miami Marlins,618,657,829,911
miami_1471195155604607925_20170315.jpg,1080,1080,Miami Marlins,57,92,573,691
miami_1598839612586053171_20170907.jpg,1080,810,Miami Marlins,747,0,927,150
miami_1778016365662039661_20180513.jpg,1080,1080,Miami Marlins,424,526,602,619
miami_1841665356285215110_20180808.jpg,1080,1080,Miami Marlins,257,35,582,446
miami_1799586448653237514_20180611.jpg,1080,607,Miami Seaquarium,237,63,487,146
chicago_1769479134378806379_20180501.jpg,1080,1080,Miami University,742,79,912,180
sf_1716491276462252841_20180217.jpg,640,640,Michael Kors,132,353,179,385
charlotte_1710365803130256915_20180208.jpg,1080,1080,Michaels,557,931,788,1027
chicago_1200299044875208578_20160306.jpg,750,750,Michigan State University,326,184,381,237
chicago_1519820054114590327_20170521.jpg,1080,1080,Michigan State University,610,462,684,535
houston_1300088429879409522_20160722.jpg,1080,1127,Michigan State University,134,140,261,257
phoenix_1775720978079037300_20180509.jpg,1080,1350,Michigan State University,798,103,1054,392
sf_1837370278317941482_20180802.jpg,1080,1080,Microsoft Corporation,181,191,452,253
london_1728920970636359724_20180306.jpg,1080,1080,Middlesex University,710,793,809,872
phoenix_1774068561376092774_20180507.jpg,1080,607,Mikel Coffee Company,929,64,1017,133
miami_1297972090414536048_20160719.jpg,1080,1080,Milenio Televisión,188,8,259,84
miami_1854144625750329823_20180826.jpg,1080,1350,Miller Electric,125,1186,243,1308
chicago_1770540586756457577_20180502.jpg,750,750,Miller Lite,603,582,719,656
cleveland_1295132537353592434_20160715.jpg,1080,863,Miller Lite,406,526,491,583
houston_1321490445339343570_20160821.jpg,1080,1080,Miller Lite,343,376,715,1033
houston_1623485253258971938_20171011.jpg,1080,1080,Miller Lite,363,278,661,505
miami_1634110631689063432_20171026.jpg,1080,1101,Miller Lite,477,951,568,1056
chicago_1737549573456419066_20180318.jpg,750,750,Milligan College,601,24,704,103
houston_1714189982988489051_20180214.jpg,750,734,Milton Bradley Company,658,641,712,705
chicago_1540235474290832995_20170618.jpg,1080,1350,Milwaukee Brewers,426,84,486,159
houston_1200966898280692978_20160307.jpg,750,750,Milwaukee Electric Tool Corporation,29,387,115,424
sf_1234829490363528262_20160423.jpg,1080,1349,Milwaukee Electric Tool Corporation,25,113,77,313
miami_1904126377645740975_20181103.jpg,1080,1080,Mini,395,285,528,369
phoenix_1144032018020706839_20151220.jpg,1080,1080,Mini,201,873,535,1038
houston_1764669519497141154_20180424.jpg,1080,1080,Minnesota Timberwolves,31,589,193,751
miami_1176429509720905408_20160203.jpg,750,750,MissingGirls,164,16,586,139
charlotte_1517021928236466041_20170517.jpg,1080,1189,Mitsubishi Motors,641,607,731,692
chicago_1337722481998263418_20160912.jpg,1080,1349,Mixcloud,264,2,656,72
miami_1915096435173351140_20181118.jpg,1080,1350,Mobil,32,30,219,139
phoenix_1829998397877275470_20180723.jpg,1080,1080,Mondial,335,365,739,430
houston_1813430367680718134_20180630.jpg,1080,719,MoneyGram,54,391,683,561
london_1716720801317087463_20180217.jpg,1080,1080,Monster Energy,7,385,320,834
miami_1306317035625787432_20160731.jpg,1080,937,Monster Energy,97,307,293,632
sf_1717375104882542544_20180218.jpg,1080,690,Monster Energy,790,393,862,497
sf_1641395193280536233_20171105.jpg,1080,1350,Montblanc,529,173,612,252
chicago_1279051964305379526_20160623.jpg,1080,1216,Montreal Canadiens,274,903,815,1209
london_1785435941815190729_20180523.jpg,1080,1080,Moritz Grossmann,459,404,649,464
chicago_1645710417892196133_20171111.jpg,1080,810,Morrisons,76,179,137,251
phoenix_1535110731500937083_20170611.jpg,1080,810,Morrisons,423,159,504,258
la_1270025218754551191_20160611.jpg,1080,1080,Moschino,310,347,480,411
la_1329535840590031843_20160901.jpg,1080,1206,Moschino,18,0,101,81
chicago_1168924404871051705_20160123.jpg,1080,990,Motorola,836,899,1075,979
chicago_1800616059201899792_20180613.jpg,1080,1080,Motorola,422,39,479,94
houston_1103795018921616921_20151025.jpg,750,750,Movistar,512,143,664,290
la_1152981243274605259_20160101.jpg,750,750,Moët & Chandon,295,419,399,493
la_1179472554155037316_20160207.jpg,1080,1080,Muji,167,224,248,309
la_1342530895092973652_20160919.jpg,1080,1080,Muji,123,360,193,414
la_1098294366812695523_20151018.jpg,640,640,MusclePharm,402,82,477,124
miami_1675848826604622148_20171223.jpg,1080,715,MusclePharm,955,313,1048,356
houston_1872744690975963549_20180920.jpg,1080,1081,Muscular Dystrophy Association,33,9,591,282
miami_1934262228597795085_20181214.jpg,1080,1080,Musixmatch,22,0,115,80
phoenix_1837899761677974785_20180803.jpg,1080,738,Musixmatch,934,237,1020,321
london_1877321091632164246_20180927.jpg,1080,1080,Myprotein,275,1006,391,1075
chicago_1158976897162147138_20160109.jpg,1080,1080,Mysore Zoo,62,20,976,999
houston_1217703630862756827_20160330.jpg,1080,1080,Mysore Zoo,180,41,886,982
houston_1484507807453448118_20170403.jpg,1080,1080,Mysore Zoo,209,18,878,1009
phoenix_1920845320393261380_20181126.jpg,1080,809,Mysore Zoo,202,29,1016,728
sf_1399638932802802620_20161207.jpg,1080,720,Mysore Zoo,80,17,1056,696
sf_1859438109255896858_20180902.jpg,1080,1080,Mysore Zoo,38,57,1035,1018
houston_1148970700255277504_20151227.jpg,1080,1080,NASA,116,224,310,413
houston_1185006781364287818_20160214.jpg,1080,1080,NASA,0,23,338,355
houston_1186394402827568392_20160216.jpg,1080,1080,NASA,6,36,328,304
houston_1472755522793294047_20170317.jpg,1080,1080,NASA,473,496,608,634
houston_1834125870543232163_20180729.jpg,1080,1350,NASA,302,423,799,902
houston_1899605492402301852_20181027.jpg,1080,1147,NASA,722,709,884,842
phoenix_1603379908388646412_20170914.jpg,750,937,NASA,235,249,348,350
chicago_1236472363812392197_20160425.jpg,1080,1080,NBA,597,756,652,812
chicago_1806600767111329250_20180621.jpg,1080,1350,NBA,333,17,389,137
cleveland_985350864460347636_20150515.jpg,640,640,NBA,86,1,125,40
houston_1603741075527269478_20170914.jpg,1080,1080,NBA,744,418,814,498
la_1157761881186531022_20160108.jpg,1080,1080,NBA,1018,917,1079,1068
la_1209901002905262883_20160320.jpg,1080,1080,NBA,915,368,975,422
la_1323810043426021226_20160824.jpg,1080,1080,NBA,1005,928,1068,1068
la_1714469957244064165_20180214.jpg,750,749,NBA,197,85,235,171
charlotte_1707763906447369912_20180205.jpg,1080,1080,NBC,592,428,703,498
chicago_1667970821842171090_20171212.jpg,750,750,NBC,647,659,703,714
la_1160603087575498319_20160112.jpg,750,750,NBC,36,567,163,698
chicago_1125839800530763975_20151125.jpg,1080,1080,NBC News,491,250,605,331
houston_1587751232755492022_20170823.jpg,640,640,NBC News,37,372,84,404
sf_1401612465225569324_20161209.jpg,1080,1080,NBC Sports,68,608,291,739
houston_1232313072538738264_20160420.jpg,640,640,NBC Sports Chicago,349,440,382,482
la_1365303245899462412_20161020.jpg,1080,1080,NBCUniversal,531,626,707,708
charlotte_1786763760457527819_20180525.jpg,1080,1080,NC State Wolfpack football,511,424,585,502
houston_1178282516735927239_20160205.jpg,1080,1080,NC State Wolfpack football,808,445,878,531
la_2017_1638190577765168092_20171101.jpg,1080,1080,NXIVM,29,0,987,561
sf_1224691770626376233_20160409.jpg,640,640,NXIVM,0,7,638,615
sf_1725325002516859194_20180301.jpg,1080,1080,NXIVM,43,255,1013,807
houston_1812365264539145104_20180629.jpg,750,736,Nagashima Spa Land,5,7,702,698
la_1260265196992094814_20160528.jpg,1080,1080,Nagashima Spa Land,0,0,562,1080
cleveland_1596535800736264439_20170904.jpg,1080,1080,Nair,871,133,986,252
houston_1126153820949246121_20151125.jpg,640,640,Napapijri,340,478,386,518
charlotte_1122851793886401988_20151121.jpg,1080,1080,National Association of Intercollegiate Athletics,456,326,604,401
miami_1066176010051185503_20150903.jpg,1080,1080,National Association of Realtors,178,9,513,487
la_2017_1644756025641025769_20171110.jpg,1080,1080,National Black MBA Association,477,41,600,118
houston_1218240507502584038_20160331.jpg,1080,1349,National Collegiate Athletic Association,264,935,364,1045
houston_1586063127953412567_20170821.jpg,1080,1080,National Educational Television,715,468,819,569
chicago_1008797255580815610_20150616.jpg,640,640,National Hockey League,10,153,76,226
chicago_1644815459927577468_20171110.jpg,750,745,National Hockey League,321,628,391,725
houston_1773554294978399162_20180506.jpg,320,400,National Hockey League,153,138,187,176
chicago_1327633348243395539_20160829.jpg,640,640,National Museum of the Philippines,7,32,631,619
houston_1648088242714589931_20171114.jpg,1080,1080,National Railway Company of Belgium,426,757,652,987
la_1332542152592388059_20160905.jpg,1080,1080,Natrona County High School,239,0,895,358
phoenix_1211599129561199621_20160322.jpg,1080,581,Natrona County High School,0,0,350,206
charlotte_1640727491801078180_20171104.jpg,1080,1080,Nautica,367,522,1069,707
phoenix_1216777960208358770_20160329.jpg,1080,937,Naval Academy,632,440,693,491
la_1002528153105903919_20150608.jpg,640,640,Nestlé,79,523,141,592
houston_1735095362481076641_20180314.jpg,1080,1350,Nestlé Pure Life,915,103,1075,224
chicago_1674624298956318681_20171221.jpg,1080,1350,Netflix,958,347,1037,415
la_1194077811816821201_20160227.jpg,1080,1080,Netflix,81,965,212,1026
miami_1816880460116415688_20180705.jpg,1080,1080,Netflix,436,109,664,182
phoenix_1519473052885453459_20170521.jpg,1080,1080,Netflix,627,517,715,557
la_1166815249930799583_20160120.jpg,1080,1350,Neutrogena,193,325,406,454
charlotte_1513412540901426285_20170512.jpg,1080,810,New Balance,673,678,733,720
charlotte_1656318797782188429_20171126.jpg,1080,1350,New Balance,972,561,1053,676
houston_1130562162805733511_20151201.jpg,1080,1080,New Balance,807,862,966,970
houston_1319101875253157141_20160817.jpg,1080,1080,New Balance,33,25,154,140
houston_1888515938820838313_20181012.jpg,1080,1080,New Balance,630,277,776,372
london_1728225917865764431_20180305.jpg,1080,1080,New Balance,135,976,263,1042
miami_1861595985306920971_20180905.jpg,750,750,New Balance,278,639,479,749
phoenix_1265380650190434046_20160604.jpg,1080,721,New Balance,442,310,567,432
sf_1862600503381228042_20180906.jpg,1080,1080,New Balance,346,785,599,933
charlotte_1812878247933220082_20180630.jpg,1080,1080,New Belgium Brewing Company,317,585,418,660
miami_1418826472990265177_20170102.jpg,1080,1080,New Belgium Brewing Company,309,541,397,621
charlotte_1325374360021815430_20160826.jpg,1080,1350,New England Patriots,646,996,745,1119
charlotte_1426967457100216446_20170113.jpg,1080,1080,New England Patriots,357,127,635,260
charlotte_1853653459288879905_20180825.jpg,1080,1080,New England Patriots,27,322,128,400
charlotte_1924030724294333321_20181130.jpg,1080,1080,New England Patriots,273,0,579,154
chicago_1164212749534980196_20160117.jpg,750,750,New England Patriots,2,250,43,297
chicago_1708380032895640669_20180205.jpg,640,640,New England Patriots,189,319,360,432
houston_1443561508415952691_20170205.jpg,1080,1080,New England Patriots,553,379,650,466
houston_1444247741655232071_20170206.jpg,1080,1080,New England Patriots,63,845,252,940
houston_1474351482854049879_20170320.jpg,1080,1349,New England Patriots,8,197,87,331
houston_1583500620534255486_20170817.jpg,640,640,New England Patriots,29,299,80,374
houston_1767670061085962086_20180428.jpg,1080,1349,New England Patriots,598,734,694,843
la_1128096555250337884_20151128.jpg,750,750,New England Patriots,452,389,501,442
la_2017_1506880601914001225_20170503.jpg,1080,1080,New England Patriots,936,422,1023,494
la_2017_1573105753299328482_20170803.jpg,750,750,New England Patriots,84,345,127,396
miami_1106743812552674514_20151029.jpg,640,640,New England Patriots,11,269,72,315
miami_1628670925511392654_20171019.jpg,1080,1080,New England Patriots,908,460,1008,517
phoenix_1477246849735034399_20170324.jpg,1080,1349,New England Patriots,631,351,785,425
phoenix_1656771114788404909_20171126.jpg,1080,1080,New England Patriots,421,938,588,1003
phoenix_1879105882371859902_20180929.jpg,1080,1080,New England Patriots,80,662,150,744
phoenix_1935977596290681031_20181217.jpg,1080,998,New England Patriots,785,320,967,414
phoenix_909589288425202451_20150130.jpg,640,640,New England Patriots,291,152,552,229
houston_1209551679591852719_20160319.jpg,1080,1080,New Era Cap Company,658,373,735,453
sf_1361835121044597921_20161015.jpg,640,640,New Jersey,359,285,527,506
miami_1183821143773210244_20160213.jpg,640,640,New Times,120,2,571,112
phoenix_1764652209219066328_20180424.jpg,1080,1080,New Times,270,2,600,104
charlotte_1620809954703450736_20171008.jpg,1080,1080,New York Giants,367,3,470,94
miami_1464835562984143125_20170306.jpg,1080,790,New York Giants,215,378,336,472
sf_1419120101801760624_20170102.jpg,750,750,New York Giants,59,245,118,305
charlotte_1916837467701700401_20181120.jpg,1080,1080,New York Islanders,444,362,688,580
miami_1849775286776203475_20180820.jpg,1080,1222,New York Knicks,498,601,604,686
miami_1913655952113735856_20181116.jpg,1080,1350,New York Knicks,464,364,628,524
charlotte_1136187760497348330_20151209.jpg,1080,1080,New York Yankees,184,231,265,322
charlotte_1185591008860446875_20160215.jpg,640,640,New York Yankees,379,51,419,95
charlotte_1692225061565279269_20180114.jpg,1080,1080,New York Yankees,135,361,194,435
houston_1624914866929022866_20171013.jpg,480,477,New York Yankees,376,359,416,403
houston_1842175664141580831_20180809.jpg,480,480,New York Yankees,93,66,120,98
houston_1893021203192818311_20181018.jpg,1080,810,New York Yankees,224,45,307,112
la_1063140919378261209_20150830.jpg,1080,1080,New York Yankees,489,168,554,230
la_2017_1470320204000408849_20170314.jpg,1080,1349,New York Yankees,871,402,1011,554
la_2017_1502405591258613276_20170427.jpg,1080,1323,New York Yankees,487,90,640,267
la_2017_1544775679311562220_20170625.jpg,1080,1080,New York Yankees,569,213,624,268
la_2017_1641945746575760023_20171106.jpg,1080,1080,New York Yankees,542,3,608,65
la_2017_1670445579312159679_20171215.jpg,1080,1080,New York Yankees,127,499,284,674
miami_1186196685392868131_20160216.jpg,1080,1080,New York Yankees,475,319,559,419
miami_1208855005824209691_20160318.jpg,1080,1080,New York Yankees,739,0,822,67
miami_1211623856796808360_20160322.jpg,1080,1349,New York Yankees,530,28,671,181
miami_1409597589939386619_20161220.jpg,1080,809,New York Yankees,341,27,442,115
miami_1855375381470928705_20180827.jpg,1080,1350,New York Yankees,709,154,819,287
phoenix_1495449703952476132_20170418.jpg,1080,1080,New York Yankees,611,16,735,142
phoenix_1876727955852205924_20180926.jpg,1080,1350,New York Yankees,0,100,151,244
phoenix_1913419216426879604_20181115.jpg,1080,1080,New York Yankees,557,86,618,159
phoenix_1943060397338982947_20181226.jpg,1080,810,New York Yankees,242,179,330,238
sf_1112120684501682652_20151106.jpg,1080,1080,New York Yankees,128,240,195,313
houston_1756296005437774573_20180413.jpg,750,392,NewTek,339,35,436,117
london_1755925893685112342_20180412.jpg,1080,1350,Newcastle,546,857,685,1012
la_2017_1565965848873588904_20170724.jpg,1080,1080,Nexen Tire,980,35,1078,99
la_1077113453816912974_20150919.jpg,1080,1080,Nikon,409,976,591,1036
la_1159680265853695247_20160110.jpg,1080,1350,Nikon,542,560,673,634
phoenix_1732298929776060136_20180310.jpg,1080,1349,Nikon,616,1008,734,1081
cleveland_1531599948067152533_20170607.jpg,1080,1080,Nikon D3200,94,810,269,873
la_2017_1504720976134676917_20170430.jpg,1080,1080,Nintendo,230,176,302,251
la_2017_1538885819388122093_20170617.jpg,1080,1080,Nintendo,561,41,642,124
la_2017_1653578485854598317_20171122.jpg,1080,1080,Nintendo,349,0,487,109
charlotte_1582838456945906518_20170816.jpg,1080,1080,Nissan,947,369,1079,465
houston_1532824619487222027_20170608.jpg,1080,1080,Nissan,201,637,276,723
houston_1875650532719347310_20180924.jpg,1080,1324,Nissan,48,595,142,673
la_1281554064517618948_20160627.jpg,1080,1080,Nissan,650,362,861,555
la_2017_1545735905048808612_20170626.jpg,1080,1080,Nissan,359,90,447,187
la_2017_1666880332480427391_20171210.jpg,1080,1298,Nissan,3,146,119,246
miami_1168887836505019751_20160123.jpg,1080,753,Nissan,987,366,1043,418
london_1787498388843301126_20180526.jpg,1080,1080,Nivea,293,100,400,252
london_1845439687303282481_20180814.jpg,1080,1080,Nivea,468,245,669,452
chicago_1563047460364656205_20170720.jpg,1080,1080,NoCopyrightSounds,567,9,734,126
houston_1303580487625563038_20160727.jpg,640,640,Nolo,33,170,122,209
chicago_1396052254485921338_20161202.jpg,1080,891,Nordstrom,115,67,217,100
sf_1773656020430879241_20180507.jpg,1080,1080,Nordstrom,277,82,624,293
cleveland_1298800970028919673_20160720.jpg,1080,1080,Norfolk Southern Railway,356,231,466,283
sf_1321349325204284291_20160820.jpg,1080,1349,Norland College,918,10,1045,173
charlotte_1266227388884001357_20160605.jpg,1080,1080,North Carolina State University,400,727,472,808
miami_1173395543563398118_20160129.jpg,1080,1080,North Hollywood High School,66,245,965,813
phoenix_1759623638046050057_20180417.jpg,1080,1175,Northacre,811,450,1035,515
miami_1624703624248015587_20171013.jpg,1080,1080,Northern & Shell,38,819,152,1053
phoenix_1322026385090664893_20160821.jpg,1080,1350,Northern Arizona University,628,153,827,303
charlotte_1605287275103592572_20170916.jpg,1080,1080,Northern Illinois University,684,888,829,1030
chicago_1290070379704668560_20160708.jpg,1080,1080,Northwestern University,347,42,783,331
miami_1471313990125983720_20170315.jpg,750,750,Norton Simon Museum,0,236,399,400
phoenix_1666424387216052499_20171210.jpg,1080,1080,Norton Simon Museum,0,78,1053,1041
houston_1454111175206007527_20170220.jpg,1080,1349,Novia University of Applied Sciences,935,394,1078,469
houston_1729529119392084897_20180307.jpg,1080,1080,NowThis News,145,18,206,83
london_1868817568041524139_20180915.jpg,1080,1080,NowThis News,90,439,185,539
chicago_1627989781019149215_20171018.jpg,1080,719,Nutella,346,4,701,160
houston_1481457758817483266_20170329.jpg,640,640,Nutella,449,234,584,276
miami_1594291286486924397_20170901.jpg,1080,658,Nutella,48,412,126,460
chicago_1525202176259262596_20170529.jpg,750,750,O'Reilly Auto Parts,134,370,275,418
charlotte_1549016701231494814_20170701.jpg,1080,1080,O2,396,758,551,965
miami_1535039384393816555_20170611.jpg,1080,1080,OK Soda,462,271,531,336
london_1866377009010842906_20180911.jpg,1080,1080,OMP Racing,810,615,892,687
la_1312375076033423308_20160808.jpg,1080,1080,OPI Products,614,153,982,280
phoenix_1722813770235230281_20180225.jpg,1080,1350,OPI Products,380,805,767,974
la_1144492785886934851_20151220.jpg,1080,1080,OVO Sound,739,352,825,452
charlotte_1800833152039922973_20180613.jpg,1080,1080,Oak Hill Academy,0,155,1080,817
sf_1271480712129360164_20160613.jpg,1080,1349,Oakland Athletics,480,144,648,279
charlotte_1688707066115584924_20180109.jpg,1080,1235,Oakland Raiders,225,422,365,574
la_1259910074568599718_20160528.jpg,1080,1080,Oakland Raiders,314,194,389,280
la_2017_1498420453316078916_20170422.jpg,1080,1080,Oakland Raiders,452,341,579,470
london_1739911123911891954_20180321.jpg,1080,718,Oakland Raiders,344,495,430,593
miami_1615262740124067995_20170930.jpg,1080,1350,Oakland Raiders,548,310,717,488
charlotte_1699654399758145008_20180124.jpg,1080,1080,"Oakley, Inc.",1,215,58,287
sf_1060876740592952309_20150827.jpg,750,750,Obi Worldphone,330,272,438,335
la_971218839510667619_20150425.jpg,640,640,Occidental College,168,1,308,113
london_1722656044222781759_20180225.jpg,1080,1350,Odeon Cinemas,378,1019,526,1105
phoenix_1732781650100941027_20180311.jpg,1080,1080,OdySea Aquarium,583,670,780,774
la_1038633216083992711_20150727.jpg,1080,1080,Officers Training Academy,46,0,1080,1037
la_1144291542862079203_20151220.jpg,640,640,Officers Training Academy,44,154,588,596
